model_name,total_params,use_archer,device_memory_ratio,dataset_name,dataset_size,dataset_size_after_filter_wrt_input_len,src_lang,tgt_lang,batch_size,beam_size,max_gen_length,max_input_seq_length,tokenizer_padding_setting,sacrebleu,spBleu,chrf,chrfpp,meteor,gen_len,encoder_latency_s,decoder_latency_s,encoder_throughput,decoder_throughput
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,256,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0082551969680935,0.00614175323862578,1817.0372,3256.3991458040095
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,256,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0092576600145548,0.006093180095333381,1620.2798,3282.358257442204
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,512,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0078778129536658,0.005728610276587653,1904.0818,3491.248144726883
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,512,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0047582120168954,0.006059106241445955,3152.4446,3300.8168536795893
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,512,30,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0088380849920213,0.006166505383416257,1697.2003,3243.3280693772713
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,64,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0092739700339734,0.005794257783379942,1617.4303,3451.6931672193355
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,64,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0074519359041005,0.006063195422757369,2012.8999,3298.5906944270264
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,64,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0088894548825919,0.006114586023613762,1687.3927,3270.867385422744
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,128,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.007952963002026,0.005703517725985247,1886.0896,3506.6078446429524
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,128,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0074937480967491,0.00609474544180553,2001.6687,3281.5152315984383
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,128,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0065680649131536,0.006202855801564537,2283.7776,3224.3212868104124
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,256,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0095340339466929,0.005768329052156489,1573.3109,3467.208583137781
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,256,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0091625000350177,0.006301153940148595,1637.1079,3174.0218045725696
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,256,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.008573142113164,0.0061164221925926535,1749.6503,3269.885460853434
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,512,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0086972930002957,0.0058048422521862104,1724.6747,3445.3993977989035
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,512,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0079021619167178,0.00608602458378295,1898.2147,3286.217419050977
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,512,30,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0092715709470212,0.006091649544292214,1617.8489,3283.182962936485
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,64,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0082065670285373,0.0057327544904852736,1827.8046,3488.724317986102
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,64,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0062930220738053,0.005985889188013915,2383.5923,3341.1911533624448
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,64,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0081310060340911,0.0061146279442167864,1844.7903,3270.8449610439493
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,128,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0075383170042186,0.005662071445074474,1989.8341,3532.276163240278
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,128,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0080623039975762,0.00615203089546407,1860.5103,3250.958966208398
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,128,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0079326929990202,0.006054646313367805,1890.909,3303.248276590958
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,256,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0070990431122481,0.005705776918483358,2112.961,3505.219409334384
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,256,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0086801219731569,0.006012943119276265,1728.0863,3326.1581896366347
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,256,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0079690129496157,0.006136712163598005,1882.2909,3259.0741535242278
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,512,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0092594400048255,0.005770481853304684,1619.9684,3465.915067135381
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,512,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0095762340351939,0.00597927502822126,1566.3778,3344.887115177521
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,512,-1,pad_to_max_length,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0047191809862852,0.006054490261400687,3178.5176,3303.3334164407534
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,64,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0089031751267611,0.005662167861469426,1684.7924,3532.2160150175537
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,64,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0073467148467898,0.00602656177943568,2041.729,3318.6418279566324
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,64,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.00797397387214,0.006098198283108881,1881.1199,3279.6572153773814
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,128,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0085378808435052,0.005740983803805516,1756.8761,3483.723466828566
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,128,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0083229979500174,0.00609477574471379,1802.2352,3281.4989160752457
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,128,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0084728600922971,0.006127854243719104,1770.3585,3263.7852018917542
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,256,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0093526220880448,0.005787096243645747,1603.8284,3455.96464236448
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,256,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.008247606921941,0.006018711708020375,1818.7095,3322.9702584605493
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,256,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0096072349697351,0.006003502989187786,1561.3232,3331.38836376357
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,1,512,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0089316160883754,0.005795785189165042,1679.4272,3450.78351719955
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,2,512,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0082546570338308,0.00612767455168063,1817.1561,3263.8809113180832
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,1,1,en,fr,32,4,512,-1,do_not_pad,100.00000000000004,100.00000000000004,100.0,100.0,0.9990234375,20.0,0.0085906919557601,0.006102445424489976,1746.0759,3277.374660285723
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,3000,710,en,fr,32,1,128,10,pad_to_max_length,31.508888342601296,35.95528265765731,55.63493605653706,53.47179690535606,0.5614375509084782,15.86338028169014,0.005610396194717112,0.005805222916341174,1550514.5,1940149.4416856382
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,3000,710,en,fr,32,2,128,10,pad_to_max_length,33.101902149004324,37.72511721941725,56.89968082362926,54.7134800073602,0.5724306918316433,16.09718309859155,0.005082589817111852,0.005993457682087896,1711528.9,1906912.604748477
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,3000,710,en,fr,32,4,128,10,pad_to_max_length,32.90867615700997,37.74844764280379,56.77766521473762,54.569931875037724,0.5718221847157128,16.25774647887324,0.004962293593131917,0.005925440857137465,1753020.1,1948040.7075696196
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,3000,710,en,fr,32,1,128,10,do_not_pad,31.508888342601296,35.95528265765731,55.63493605653706,53.47179690535606,0.5614375509084782,15.86338028169014,0.004888268784903265,0.005865017558964296,1779566.8,1920369.357255417
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,3000,710,en,fr,32,1,128,10,pad_to_max_length,31.508888342601296,35.95528265765731,55.63493605653706,53.47179690535606,0.5614375509084782,15.86338028169014,0.005827579950994722,0.005688956559881748,1492729.4,1979800.6684435143
facebook/nllb-200-distilled-600M,615073792,False,,wmt14,3000,710,en,fr,32,2,128,10,pad_to_max_length,33.101902149004324,37.72511721941725,56.89968082362926,54.7134800073602,0.5724306918316433,16.09718309859155,0.004982742572041265,0.0059167761750009125,1745825.8,1931626.2204220083
